year,sample,island,pool,magna,longispina,pulex,poolname
2008,2,M,72,1,0,0,M-72
1982,1,M,73,NA,NA,NA,M-73
1982,2,M,73,0,0,0,M-73
1983,1,M,73,0,0,0,M-73
1983,2,M,73,0,0,0,M-73
1984,1,M,73,0,0,0,M-73
1984,2,M,73,0,0,0,M-73
1985,1,M,73,0,0,0,M-73
1985,2,M,73,1,0,0,M-73
1986,1,M,73,0,0,0,M-73
1986,2,M,73,1,0,0,M-73
1987,1,M,73,1,0,0,M-73
1987,2,M,73,1,0,0,M-73
1988,1,M,73,1,0,0,M-73
1988,2,M,73,1,0,0,M-73
1989,1,M,73,1,0,0,M-73
1989,2,M,73,1,0,0,M-73
1990,1,M,73,0,0,0,M-73
1990,2,M,73,1,0,0,M-73
1991,1,M,73,1,0,0,M-73
1991,2,M,73,1,0,0,M-73
1992,1,M,73,1,0,0,M-73
1992,2,M,73,1,0,0,M-73
1993,1,M,73,NA,NA,NA,M-73
1993,2,M,73,1,0,0,M-73
1994,1,M,73,1,0,0,M-73
1994,2,M,73,1,0,0,M-73
1995,1,M,73,1,0,0,M-73
1995,2,M,73,1,0,0,M-73
1996,1,M,73,1,0,0,M-73
1996,2,M,73,0,0,0,M-73
1997,1,M,73,0,0,0,M-73
1997,2,M,73,1,0,0,M-73
1998,1,M,73,1,0,0,M-73
1998,2,M,73,1,0,0,M-73
1999,1,M,73,1,0,0,M-73
1999,2,M,73,1,0,0,M-73
2000,1,M,73,1,0,0,M-73
2000,2,M,73,1,0,0,M-73
2001,1,M,73,1,0,0,M-73
2001,2,M,73,1,0,0,M-73
2002,1,M,73,1,0,0,M-73
2002,2,M,73,1,0,0,M-73
2003,1,M,73,1,0,0,M-73
2003,2,M,73,1,0,0,M-73
2004,1,M,73,1,0,0,M-73
2004,2,M,73,1,0,0,M-73
2005,1,M,73,1,0,0,M-73
2005,2,M,73,0,0,0,M-73
2006,1,M,73,1,0,0,M-73
2006,2,M,73,1,0,0,M-73
2007,1,M,73,1,0,0,M-73
2007,2,M,73,0,0,0,M-73
2008,1,M,73,1,0,0,M-73
2008,2,M,73,1,0,0,M-73
1982,1,M,14A,NA,NA,NA,M-14A
1982,2,M,14A,0,0,0,M-14A
1983,1,M,14A,0,0,0,M-14A
1983,2,M,14A,0,0,0,M-14A
1984,1,M,14A,0,0,0,M-14A
1984,2,M,14A,0,0,0,M-14A
1985,1,M,14A,0,0,0,M-14A
1985,2,M,14A,0,0,0,M-14A
1986,1,M,14A,0,0,0,M-14A
1986,2,M,14A,0,0,0,M-14A
1987,1,M,14A,0,0,0,M-14A
1987,2,M,14A,0,0,0,M-14A
1988,1,M,14A,0,0,0,M-14A
1988,2,M,14A,0,0,0,M-14A
1989,1,M,14A,0,0,0,M-14A
1989,2,M,14A,0,0,0,M-14A
1990,1,M,14A,0,0,0,M-14A
1990,2,M,14A,0,0,0,M-14A
1991,1,M,14A,0,0,0,M-14A
1991,2,M,14A,0,0,0,M-14A
1992,1,M,14A,0,0,0,M-14A
1992,2,M,14A,0,0,0,M-14A
1993,1,M,14A,NA,NA,NA,M-14A
1993,2,M,14A,0,0,0,M-14A
1994,1,M,14A,0,0,0,M-14A
1994,2,M,14A,0,0,0,M-14A
1995,1,M,14A,0,0,0,M-14A
1995,2,M,14A,0,0,0,M-14A
1996,1,M,14A,0,0,0,M-14A
1996,2,M,14A,0,0,0,M-14A
1997,1,M,14A,0,0,0,M-14A
1997,2,M,14A,0,0,0,M-14A
1998,1,M,14A,0,0,0,M-14A
1998,2,M,14A,0,0,0,M-14A
1999,1,M,14A,0,0,0,M-14A
1999,2,M,14A,0,0,0,M-14A
2000,1,M,14A,0,0,0,M-14A
2000,2,M,14A,0,0,0,M-14A
2001,1,M,14A,0,0,0,M-14A
2001,2,M,14A,0,0,0,M-14A
2002,1,M,14A,0,0,0,M-14A
2002,2,M,14A,0,0,0,M-14A
2003,1,M,14A,0,0,0,M-14A
2003,2,M,14A,0,0,0,M-14A
2004,1,M,14A,0,0,0,M-14A
2004,2,M,14A,0,0,0,M-14A
2005,1,M,14A,0,0,0,M-14A
2005,2,M,14A,0,0,0,M-14A
2006,1,M,14A,0,0,0,M-14A
2006,2,M,14A,0,0,0,M-14A
2007,1,M,14A,0,0,0,M-14A
2007,2,M,14A,0,0,0,M-14A
2008,1,M,14A,0,0,0,M-14A
2008,2,M,14A,0,0,0,M-14A
1982,1,M,23A,NA,NA,NA,M-23A
1982,2,M,23A,0,0,0,M-23A
1983,1,M,23A,0,0,0,M-23A
1983,2,M,23A,0,0,0,M-23A
1984,1,M,23A,0,0,0,M-23A
1984,2,M,23A,0,0,0,M-23A
1985,1,M,23A,0,0,0,M-23A
1985,2,M,23A,0,0,0,M-23A
1986,1,M,23A,0,0,1,M-23A
1986,2,M,23A,0,0,0,M-23A
1987,1,M,23A,0,0,0,M-23A
1987,2,M,23A,0,0,0,M-23A
1988,1,M,23A,0,0,0,M-23A
1988,2,M,23A,0,0,0,M-23A
1989,1,M,23A,0,0,0,M-23A
1989,2,M,23A,0,0,0,M-23A
1990,1,M,23A,0,0,0,M-23A
1990,2,M,23A,0,0,1,M-23A
1991,1,M,23A,0,0,1,M-23A
1991,2,M,23A,0,0,0,M-23A
1992,1,M,23A,0,0,0,M-23A
1992,2,M,23A,0,0,0,M-23A
1993,1,M,23A,NA,NA,NA,M-23A
1993,2,M,23A,0,0,0,M-23A
1994,1,M,23A,0,0,0,M-23A
1994,2,M,23A,0,0,0,M-23A
1995,1,M,23A,0,0,0,M-23A
1995,2,M,23A,0,0,0,M-23A
1996,1,M,23A,0,0,0,M-23A
1996,2,M,23A,0,0,0,M-23A
1997,1,M,23A,0,0,0,M-23A
1997,2,M,23A,0,0,1,M-23A
1998,1,M,23A,0,0,0,M-23A
1998,2,M,23A,0,0,0,M-23A
1999,1,M,23A,0,0,0,M-23A
1999,2,M,23A,0,0,0,M-23A
2000,1,M,23A,0,0,0,M-23A
2000,2,M,23A,0,0,0,M-23A
2001,1,M,23A,0,0,0,M-23A
2001,2,M,23A,0,0,0,M-23A
2002,1,M,23A,0,0,0,M-23A
2002,2,M,23A,0,0,0,M-23A
2003,1,M,23A,0,0,0,M-23A
2003,2,M,23A,0,0,0,M-23A
2004,1,M,23A,0,0,0,M-23A
2004,2,M,23A,0,0,0,M-23A
2005,1,M,23A,0,0,0,M-23A
2005,2,M,23A,0,0,0,M-23A
2006,1,M,23A,0,0,0,M-23A
2006,2,M,23A,0,0,0,M-23A
2007,1,M,23A,0,0,0,M-23A
2007,2,M,23A,0,0,0,M-23A
2008,1,M,23A,0,0,0,M-23A
2008,2,M,23A,0,0,0,M-23A
1982,1,M,25A,NA,NA,NA,M-25A
1982,2,M,25A,0,0,0,M-25A
1983,1,M,25A,0,0,0,M-25A
1983,2,M,25A,0,0,0,M-25A
1984,1,M,25A,0,0,0,M-25A
1984,2,M,25A,0,0,0,M-25A
1985,1,M,25A,0,0,0,M-25A
1985,2,M,25A,0,0,0,M-25A
1986,1,M,25A,0,0,0,M-25A
1986,2,M,25A,0,0,0,M-25A
1987,1,M,25A,0,0,1,M-25A
1987,2,M,25A,0,0,0,M-25A
1988,1,M,25A,0,0,0,M-25A
1988,2,M,25A,0,0,0,M-25A
1989,1,M,25A,0,0,0,M-25A
1989,2,M,25A,0,0,0,M-25A
1990,1,M,25A,0,0,0,M-25A
1990,2,M,25A,0,0,0,M-25A
1991,1,M,25A,0,0,0,M-25A
1991,2,M,25A,0,0,0,M-25A
1992,1,M,25A,0,0,0,M-25A
1992,2,M,25A,0,0,0,M-25A
1993,1,M,25A,NA,NA,NA,M-25A
1993,2,M,25A,0,0,0,M-25A
1994,1,M,25A,0,0,0,M-25A
1994,2,M,25A,0,0,0,M-25A
1995,1,M,25A,0,0,0,M-25A
1995,2,M,25A,0,0,0,M-25A
1996,1,M,25A,0,0,0,M-25A
1996,2,M,25A,0,0,0,M-25A
1997,1,M,25A,0,0,0,M-25A
1997,2,M,25A,0,0,0,M-25A
1998,1,M,25A,0,0,0,M-25A
1998,2,M,25A,0,0,0,M-25A
1999,1,M,25A,0,0,0,M-25A
1999,2,M,25A,0,0,0,M-25A
2000,1,M,25A,0,0,0,M-25A
2000,2,M,25A,0,0,0,M-25A
2001,1,M,25A,0,0,0,M-25A
2001,2,M,25A,0,0,0,M-25A
2002,1,M,25A,0,0,0,M-25A
2002,2,M,25A,0,0,0,M-25A
2003,1,M,25A,0,0,0,M-25A
2003,2,M,25A,0,0,0,M-25A
2004,1,M,25A,0,0,0,M-25A
2004,2,M,25A,0,0,0,M-25A
2005,1,M,25A,0,0,0,M-25A
2005,2,M,25A,0,0,0,M-25A
2006,1,M,25A,0,0,0,M-25A
2006,2,M,25A,0,0,0,M-25A
2007,1,M,25A,0,0,0,M-25A
2007,2,M,25A,0,0,0,M-25A
2008,1,M,25A,0,0,0,M-25A
2008,2,M,25A,0,0,0,M-25A
1982,1,M,36A,NA,NA,NA,M-36A
1982,2,M,36A,0,0,0,M-36A
1983,1,M,36A,0,1,0,M-36A
1983,2,M,36A,0,0,0,M-36A
1984,1,M,36A,0,1,0,M-36A
1984,2,M,36A,0,0,0,M-36A
1985,1,M,36A,0,0,0,M-36A
1985,2,M,36A,0,1,0,M-36A
1986,1,M,36A,0,0,0,M-36A
1986,2,M,36A,0,0,0,M-36A
1987,1,M,36A,0,0,0,M-36A
1987,2,M,36A,0,0,0,M-36A
1988,1,M,36A,0,0,0,M-36A
1988,2,M,36A,0,0,0,M-36A
1989,1,M,36A,0,1,0,M-36A
1989,2,M,36A,0,0,0,M-36A
1990,1,M,36A,0,0,0,M-36A
1990,2,M,36A,0,0,0,M-36A
1991,1,M,36A,0,0,0,M-36A
1991,2,M,36A,0,0,0,M-36A
1992,1,M,36A,0,0,0,M-36A
1992,2,M,36A,0,0,0,M-36A
1993,1,M,36A,NA,NA,NA,M-36A
1993,2,M,36A,0,0,0,M-36A
1994,1,M,36A,0,0,0,M-36A
1994,2,M,36A,0,1,1,M-36A
1995,1,M,36A,0,0,0,M-36A
1995,2,M,36A,0,0,0,M-36A
1996,1,M,36A,0,0,0,M-36A
1996,2,M,36A,0,0,0,M-36A
1997,1,M,36A,0,0,0,M-36A
1997,2,M,36A,0,0,0,M-36A
1998,1,M,36A,0,0,0,M-36A
1998,2,M,36A,0,0,0,M-36A
1999,1,M,36A,0,0,0,M-36A
1999,2,M,36A,0,0,0,M-36A
2000,1,M,36A,0,0,0,M-36A
2000,2,M,36A,0,0,0,M-36A
2001,1,M,36A,0,0,0,M-36A
2001,2,M,36A,0,0,0,M-36A
2002,1,M,36A,0,0,0,M-36A
2002,2,M,36A,0,0,0,M-36A
2003,1,M,36A,0,0,0,M-36A
2003,2,M,36A,0,0,0,M-36A
2004,1,M,36A,0,0,0,M-36A
2004,2,M,36A,0,0,0,M-36A
2005,1,M,36A,0,0,0,M-36A
2005,2,M,36A,0,0,0,M-36A
2006,1,M,36A,0,0,0,M-36A
2006,2,M,36A,0,0,0,M-36A
2007,1,M,36A,0,0,0,M-36A
2007,2,M,36A,0,0,0,M-36A
2008,1,M,36A,0,0,0,M-36A
2008,2,M,36A,0,0,0,M-36A
1982,1,M,63A,NA,NA,NA,M-63A
1982,2,M,63A,0,0,0,M-63A
1983,1,M,63A,0,0,0,M-63A
1983,2,M,63A,0,0,0,M-63A
1984,1,M,63A,0,0,0,M-63A
1984,2,M,63A,0,0,0,M-63A
1985,1,M,63A,0,0,0,M-63A
1985,2,M,63A,0,0,0,M-63A
1986,1,M,63A,0,0,0,M-63A
1986,2,M,63A,0,0,0,M-63A
1987,1,M,63A,0,0,0,M-63A
1987,2,M,63A,0,0,0,M-63A
1988,1,M,63A,0,0,0,M-63A
1988,2,M,63A,0,0,0,M-63A
1989,1,M,63A,0,0,0,M-63A
1989,2,M,63A,0,0,0,M-63A
1990,1,M,63A,0,0,0,M-63A
1990,2,M,63A,0,0,0,M-63A
1991,1,M,63A,0,0,0,M-63A
1991,2,M,63A,0,0,0,M-63A
1992,1,M,63A,0,0,0,M-63A
1992,2,M,63A,0,0,0,M-63A
1993,1,M,63A,NA,NA,NA,M-63A
1993,2,M,63A,0,0,0,M-63A
1994,1,M,63A,0,0,0,M-63A
1994,2,M,63A,0,0,0,M-63A
1995,1,M,63A,0,0,0,M-63A
1995,2,M,63A,0,0,0,M-63A
1996,1,M,63A,0,0,0,M-63A
1996,2,M,63A,0,0,0,M-63A
1997,1,M,63A,0,0,0,M-63A
1997,2,M,63A,0,0,0,M-63A
1998,1,M,63A,0,0,0,M-63A
1998,2,M,63A,0,0,0,M-63A
1999,1,M,63A,0,0,0,M-63A
1999,2,M,63A,0,0,0,M-63A
2000,1,M,63A,0,0,0,M-63A
2000,2,M,63A,0,0,0,M-63A
2001,1,M,63A,0,0,0,M-63A
2001,2,M,63A,0,0,0,M-63A
2002,1,M,63A,0,0,0,M-63A
2002,2,M,63A,0,0,0,M-63A
2003,1,M,63A,0,0,0,M-63A
2003,2,M,63A,0,0,0,M-63A
2004,1,M,63A,0,0,0,M-63A
2004,2,M,63A,0,0,0,M-63A
2005,1,M,63A,0,0,0,M-63A
2005,2,M,63A,0,0,0,M-63A
2006,1,M,63A,0,0,0,M-63A
2006,2,M,63A,0,0,0,M-63A
2007,1,M,63A,0,0,0,M-63A
2007,2,M,63A,0,0,0,M-63A
2008,1,M,63A,0,0,0,M-63A
2008,2,M,63A,0,0,0,M-63A
1982,1,N,1,NA,NA,NA,N-1
1982,2,N,1,0,0,0,N-1
1983,1,N,1,1,0,0,N-1
1983,2,N,1,1,0,0,N-1
1984,1,N,1,0,0,0,N-1
1984,2,N,1,0,0,0,N-1
1985,1,N,1,0,0,0,N-1
1985,2,N,1,1,0,0,N-1
1986,1,N,1,0,0,0,N-1
1986,2,N,1,1,0,0,N-1
1987,1,N,1,0,0,0,N-1
1987,2,N,1,1,0,0,N-1
1988,1,N,1,0,0,0,N-1
1988,2,N,1,0,0,0,N-1
1989,1,N,1,0,0,0,N-1
1989,2,N,1,0,0,0,N-1
1990,1,N,1,0,0,0,N-1
1990,2,N,1,1,0,0,N-1
1991,1,N,1,0,0,0,N-1
1991,2,N,1,1,0,0,N-1
1992,1,N,1,0,0,0,N-1
1992,2,N,1,0,0,0,N-1
1993,1,N,1,NA,NA,NA,N-1
1993,2,N,1,0,0,0,N-1
1994,1,N,1,0,0,0,N-1
1994,2,N,1,0,0,0,N-1
1995,1,N,1,0,0,0,N-1
1995,2,N,1,0,0,0,N-1
1996,1,N,1,0,0,0,N-1
1996,2,N,1,1,0,0,N-1
1997,1,N,1,0,0,0,N-1
1997,2,N,1,0,0,0,N-1
1998,1,N,1,0,0,0,N-1
1998,2,N,1,0,0,0,N-1
1999,1,N,1,0,0,0,N-1
1999,2,N,1,0,0,0,N-1
2000,1,N,1,0,0,0,N-1
2000,2,N,1,0,0,0,N-1
2001,1,N,1,0,0,0,N-1
2001,2,N,1,0,0,0,N-1
2002,1,N,1,0,0,0,N-1
2002,2,N,1,0,0,0,N-1
2003,1,N,1,1,0,0,N-1
2003,2,N,1,1,0,0,N-1
2004,1,N,1,1,0,0,N-1
2004,2,N,1,1,0,0,N-1
2005,1,N,1,0,0,0,N-1
2005,2,N,1,0,0,0,N-1
2006,1,N,1,0,0,0,N-1
2006,2,N,1,0,0,0,N-1
2007,1,N,1,0,0,0,N-1
2007,2,N,1,0,0,0,N-1
2008,1,N,1,0,0,0,N-1
2008,2,N,1,0,0,0,N-1
1982,1,N,2,NA,NA,NA,N-2
1982,2,N,2,1,0,0,N-2
1983,1,N,2,0,0,0,N-2
1983,2,N,2,0,0,0,N-2
1984,1,N,2,0,0,0,N-2
1984,2,N,2,0,0,0,N-2
1985,1,N,2,0,0,0,N-2
1985,2,N,2,1,0,0,N-2
1986,1,N,2,1,0,0,N-2
1986,2,N,2,1,0,0,N-2
1987,1,N,2,1,0,0,N-2
1987,2,N,2,1,0,0,N-2
1988,1,N,2,1,0,0,N-2
1988,2,N,2,0,0,0,N-2
1989,1,N,2,1,0,0,N-2
1989,2,N,2,0,0,0,N-2
1990,1,N,2,0,0,0,N-2
1990,2,N,2,1,0,0,N-2
1991,1,N,2,0,0,0,N-2
1991,2,N,2,1,0,0,N-2
1992,1,N,2,1,0,0,N-2
1992,2,N,2,0,0,0,N-2
1993,1,N,2,NA,NA,NA,N-2
1993,2,N,2,1,0,0,N-2
1994,1,N,2,1,0,0,N-2
1994,2,N,2,1,0,0,N-2
1995,1,N,2,1,0,0,N-2
1995,2,N,2,1,0,0,N-2
1996,1,N,2,1,0,0,N-2
1996,2,N,2,1,0,0,N-2
1997,1,N,2,0,0,0,N-2
1997,2,N,2,0,0,0,N-2
1998,1,N,2,1,0,0,N-2
1998,2,N,2,0,0,0,N-2
1999,1,N,2,0,0,0,N-2
1999,2,N,2,0,0,0,N-2
2000,1,N,2,0,0,0,N-2
2000,2,N,2,0,0,0,N-2
2001,1,N,2,0,0,0,N-2
2001,2,N,2,1,0,0,N-2
2002,1,N,2,0,0,0,N-2
2002,2,N,2,0,0,0,N-2
2003,1,N,2,1,0,0,N-2
2003,2,N,2,1,0,0,N-2
2004,1,N,2,1,0,0,N-2
2004,2,N,2,0,0,0,N-2
2005,1,N,2,1,0,0,N-2
2005,2,N,2,0,0,0,N-2
2006,1,N,2,1,0,0,N-2
2006,2,N,2,1,0,0,N-2
2007,1,N,2,0,0,0,N-2
2007,2,N,2,0,0,0,N-2
2008,1,N,2,0,0,0,N-2
2008,2,N,2,0,0,0,N-2
1982,1,N,3,NA,NA,NA,N-3
1982,2,N,3,0,0,0,N-3
1983,1,N,3,0,0,0,N-3
1983,2,N,3,0,0,0,N-3
1984,1,N,3,0,0,0,N-3
1984,2,N,3,1,0,0,N-3
1985,1,N,3,0,0,0,N-3
1985,2,N,3,1,0,0,N-3
1986,1,N,3,1,0,0,N-3
1986,2,N,3,0,0,0,N-3
1987,1,N,3,1,0,0,N-3
1987,2,N,3,1,0,0,N-3
1988,1,N,3,0,0,0,N-3
1988,2,N,3,0,0,0,N-3
1989,1,N,3,0,0,0,N-3
1989,2,N,3,0,0,0,N-3
1990,1,N,3,0,0,0,N-3
1990,2,N,3,0,0,0,N-3
1991,1,N,3,1,0,0,N-3
1991,2,N,3,1,0,0,N-3
1992,1,N,3,0,0,0,N-3
1992,2,N,3,0,0,0,N-3
1993,1,N,3,NA,NA,NA,N-3
1993,2,N,3,1,0,0,N-3
1994,1,N,3,1,0,0,N-3
1994,2,N,3,0,0,0,N-3
1995,1,N,3,1,0,0,N-3
1995,2,N,3,1,0,0,N-3
1996,1,N,3,1,0,0,N-3
1996,2,N,3,1,0,0,N-3
1997,1,N,3,0,0,0,N-3
1997,2,N,3,0,0,0,N-3
1998,1,N,3,0,0,0,N-3
1998,2,N,3,0,0,0,N-3
1999,1,N,3,0,0,0,N-3
1999,2,N,3,0,0,0,N-3
2000,1,N,3,0,0,0,N-3
2000,2,N,3,0,0,0,N-3
2001,1,N,3,0,0,0,N-3
2001,2,N,3,1,0,0,N-3
2002,1,N,3,0,0,0,N-3
2002,2,N,3,0,0,0,N-3
2003,1,N,3,1,0,0,N-3
2003,2,N,3,1,0,0,N-3
2004,1,N,3,1,0,0,N-3
2004,2,N,3,1,0,0,N-3
2005,1,N,3,1,0,0,N-3
2005,2,N,3,0,0,0,N-3
2006,1,N,3,0,0,0,N-3
2006,2,N,3,0,0,0,N-3
2007,1,N,3,0,0,0,N-3
2007,2,N,3,0,0,0,N-3
2008,1,N,3,0,0,0,N-3
2008,2,N,3,0,0,0,N-3
1982,1,N,4,NA,NA,NA,N-4
1982,2,N,4,0,0,0,N-4
1983,1,N,4,0,0,0,N-4
1983,2,N,4,1,0,0,N-4
1984,1,N,4,1,0,0,N-4
1984,2,N,4,0,0,0,N-4
1985,1,N,4,1,0,0,N-4
1985,2,N,4,0,0,0,N-4
1986,1,N,4,0,0,0,N-4
1986,2,N,4,1,0,0,N-4
1987,1,N,4,1,0,0,N-4
1987,2,N,4,0,0,0,N-4
1988,1,N,4,1,0,0,N-4
1988,2,N,4,0,0,0,N-4
1989,1,N,4,0,0,0,N-4
1989,2,N,4,0,0,0,N-4
1990,1,N,4,0,0,0,N-4
1990,2,N,4,0,0,0,N-4
1991,1,N,4,0,0,0,N-4
1991,2,N,4,1,0,0,N-4
1992,1,N,4,0,0,0,N-4
1992,2,N,4,0,0,0,N-4
1993,1,N,4,NA,NA,NA,N-4
1993,2,N,4,1,0,0,N-4
1994,1,N,4,1,0,0,N-4
1994,2,N,4,0,0,0,N-4
1995,1,N,4,0,0,0,N-4
1995,2,N,4,0,0,0,N-4
1996,1,N,4,1,0,0,N-4
1996,2,N,4,1,0,0,N-4
1997,1,N,4,0,0,0,N-4
1997,2,N,4,0,0,0,N-4
1998,1,N,4,0,0,0,N-4
1998,2,N,4,0,0,0,N-4
1999,1,N,4,0,0,0,N-4
1999,2,N,4,0,0,0,N-4
2000,1,N,4,0,0,0,N-4
2000,2,N,4,0,0,0,N-4
2001,1,N,4,0,0,0,N-4
2001,2,N,4,1,0,0,N-4
2002,1,N,4,0,0,0,N-4
2002,2,N,4,0,0,0,N-4
2003,1,N,4,0,0,0,N-4
2003,2,N,4,0,0,0,N-4
2004,1,N,4,1,0,0,N-4
2004,2,N,4,0,0,0,N-4
2005,1,N,4,0,0,0,N-4
2005,2,N,4,0,0,0,N-4
2006,1,N,4,0,0,0,N-4
2006,2,N,4,1,0,0,N-4
2007,1,N,4,0,0,0,N-4
2007,2,N,4,1,0,0,N-4
2008,1,N,4,0,0,0,N-4
2008,2,N,4,0,0,0,N-4
1982,1,N,5,NA,NA,NA,N-5
1982,2,N,5,0,0,0,N-5
1983,1,N,5,0,0,0,N-5
1983,2,N,5,0,0,0,N-5
1984,1,N,5,0,0,0,N-5
1984,2,N,5,1,0,0,N-5
1985,1,N,5,0,0,0,N-5
1985,2,N,5,1,0,0,N-5
1986,1,N,5,1,0,0,N-5
1986,2,N,5,1,0,0,N-5
1987,1,N,5,0,0,0,N-5
1987,2,N,5,0,0,0,N-5
1988,1,N,5,1,0,0,N-5
1988,2,N,5,0,0,0,N-5
1989,1,N,5,0,0,0,N-5
1989,2,N,5,0,0,0,N-5
1990,1,N,5,0,0,0,N-5
1990,2,N,5,0,0,0,N-5
1991,1,N,5,0,0,0,N-5
1991,2,N,5,1,0,0,N-5
1992,1,N,5,0,0,0,N-5
1992,2,N,5,0,0,0,N-5
1993,1,N,5,NA,NA,NA,N-5
1993,2,N,5,1,0,0,N-5
1994,1,N,5,1,0,0,N-5
1994,2,N,5,0,0,0,N-5
1995,1,N,5,0,0,0,N-5
1995,2,N,5,0,0,0,N-5
1996,1,N,5,1,0,0,N-5
1996,2,N,5,1,0,0,N-5
1997,1,N,5,0,0,0,N-5
1997,2,N,5,0,0,0,N-5
1998,1,N,5,0,0,0,N-5
1998,2,N,5,1,0,0,N-5
1999,1,N,5,0,0,0,N-5
1999,2,N,5,0,0,0,N-5
2000,1,N,5,0,0,0,N-5
2000,2,N,5,0,0,0,N-5
2001,1,N,5,0,0,0,N-5
2001,2,N,5,1,0,0,N-5
2002,1,N,5,0,0,0,N-5
2002,2,N,5,0,0,0,N-5
2003,1,N,5,0,0,0,N-5
2003,2,N,5,0,0,0,N-5
2004,1,N,5,1,0,0,N-5
2004,2,N,5,0,0,0,N-5
2005,1,N,5,1,0,0,N-5
2005,2,N,5,1,0,0,N-5
2006,1,N,5,0,0,0,N-5
2006,2,N,5,0,0,0,N-5
2007,1,N,5,0,0,0,N-5
2007,2,N,5,0,0,0,N-5
2008,1,N,5,0,0,0,N-5
2008,2,N,5,0,0,0,N-5
1982,1,N,6,NA,NA,NA,N-6
1982,2,N,6,1,0,0,N-6
1983,1,N,6,0,0,0,N-6
1983,2,N,6,1,0,0,N-6
1984,1,N,6,1,0,0,N-6
1984,2,N,6,1,0,0,N-6
1985,1,N,6,0,0,0,N-6
1985,2,N,6,1,0,0,N-6
1986,1,N,6,1,0,0,N-6
1986,2,N,6,1,0,0,N-6
1987,1,N,6,1,0,0,N-6
1987,2,N,6,0,0,0,N-6
1988,1,N,6,1,0,0,N-6
1988,2,N,6,0,0,0,N-6
1989,1,N,6,0,0,0,N-6
1989,2,N,6,0,0,0,N-6
1990,1,N,6,0,0,0,N-6
1990,2,N,6,0,0,0,N-6
1991,1,N,6,0,0,0,N-6
1991,2,N,6,0,0,0,N-6
1992,1,N,6,0,0,0,N-6
1992,2,N,6,0,0,0,N-6
1993,1,N,6,NA,NA,NA,N-6
1993,2,N,6,1,0,0,N-6
1994,1,N,6,1,0,0,N-6
1994,2,N,6,1,0,0,N-6
1995,1,N,6,1,0,0,N-6
1995,2,N,6,0,0,0,N-6
1996,1,N,6,1,0,0,N-6
1996,2,N,6,1,0,0,N-6
1997,1,N,6,0,0,0,N-6
1997,2,N,6,1,0,0,N-6
1998,1,N,6,1,0,0,N-6
1998,2,N,6,1,0,0,N-6
1999,1,N,6,0,0,0,N-6
1999,2,N,6,1,0,0,N-6
2000,1,N,6,1,0,0,N-6
2000,2,N,6,0,0,0,N-6
2001,1,N,6,1,0,0,N-6
2001,2,N,6,0,0,0,N-6
2002,1,N,6,0,0,0,N-6
2002,2,N,6,0,0,0,N-6
2003,1,N,6,1,0,0,N-6
2003,2,N,6,0,0,0,N-6
2004,1,N,6,1,0,0,N-6
2004,2,N,6,1,0,0,N-6
2005,1,N,6,1,0,0,N-6
2005,2,N,6,1,0,0,N-6
2006,1,N,6,0,0,0,N-6
2006,2,N,6,0,0,0,N-6
2007,1,N,6,0,0,0,N-6
2007,2,N,6,1,0,0,N-6
2008,1,N,6,0,0,0,N-6
2008,2,N,6,1,0,0,N-6
1982,1,N,7,NA,NA,NA,N-7
1982,2,N,7,1,0,0,N-7
1983,1,N,7,0,0,0,N-7
1983,2,N,7,0,0,0,N-7
1984,1,N,7,0,0,0,N-7
1984,2,N,7,1,0,0,N-7
1985,1,N,7,0,0,0,N-7
1985,2,N,7,1,0,0,N-7
1986,1,N,7,0,0,0,N-7
1986,2,N,7,1,0,0,N-7
1987,1,N,7,1,0,0,N-7
1987,2,N,7,0,0,0,N-7
1988,1,N,7,0,0,0,N-7
1988,2,N,7,0,0,0,N-7
1989,1,N,7,0,0,0,N-7
1989,2,N,7,0,0,0,N-7
1990,1,N,7,0,0,0,N-7
1990,2,N,7,0,0,0,N-7
1991,1,N,7,0,0,0,N-7
1991,2,N,7,0,0,0,N-7
1992,1,N,7,0,0,0,N-7
1992,2,N,7,0,0,0,N-7
1993,1,N,7,NA,NA,NA,N-7
1993,2,N,7,0,0,0,N-7
1994,1,N,7,0,0,0,N-7
1994,2,N,7,0,0,0,N-7
1995,1,N,7,0,0,0,N-7
1995,2,N,7,0,0,0,N-7
1996,1,N,7,0,0,0,N-7
1996,2,N,7,0,0,0,N-7
1997,1,N,7,0,0,0,N-7
1997,2,N,7,0,0,0,N-7
1998,1,N,7,0,0,0,N-7
1998,2,N,7,0,0,0,N-7
1999,1,N,7,0,0,0,N-7
1999,2,N,7,0,0,0,N-7
2000,1,N,7,0,0,0,N-7
2000,2,N,7,0,0,0,N-7
2001,1,N,7,0,0,0,N-7
2001,2,N,7,0,0,0,N-7
2002,1,N,7,0,0,0,N-7
2002,2,N,7,0,0,0,N-7
2003,1,N,7,1,0,0,N-7
2003,2,N,7,0,0,0,N-7
2004,1,N,7,0,0,0,N-7
2004,2,N,7,1,0,0,N-7
2005,1,N,7,0,0,0,N-7
2005,2,N,7,0,0,0,N-7
2006,1,N,7,0,0,0,N-7
2006,2,N,7,0,0,0,N-7
2007,1,N,7,0,0,0,N-7
2007,2,N,7,0,0,0,N-7
2008,1,N,7,0,0,0,N-7
2008,2,N,7,0,0,0,N-7
